"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Group","Number","total_spending","Deck","Cabin_num","Side"
"7863_01","Earth",0,"F/1505/S","TRAPPIST-1e",17,0,99,516,1967,0,6,"Tine Popelacruz",1,1,"7863",2588,"F",1505,0
"7864_01","Earth",0,"F/1506/S","55 Cancri e",37,0,19,443,1769,0,3,"Elly Potterry",1,1,"7864",2234,"F",1506,0
"7865_01","Europa",1,"C/293/S","PSO J318.5-22",30,0,0,0,0,0,0,"Celava Secont",1,1,"7865",0,"C",293,0
"7865_02","Europa",1,"C/293/S","TRAPPIST-1e",32,0,0,0,0,0,0,"Kaffias Secont",1,2,"7865",0,"C",293,0
"7865_03","Europa",1,"C/293/S","55 Cancri e",41,0,0,0,0,0,0,"Meratzn Secont",1,3,"7865",0,"C",293,0
"7866_01","Europa",0,"C/255/P","55 Cancri e",43,0,0,16856,0,4344,977,"Tabdhib Heeroling",0,1,"7866",22177,"C",255,1
"7868_01","Earth",0,"E/517/S","55 Cancri e",17,0,6256,0,0,1,21,"Elly Hayerson",0,1,"7868",6278,"E",517,0
"7870_01","Europa",1,"B/257/P","TRAPPIST-1e",37,0,0,0,0,0,0,"Caphirk Matimple",1,1,"7870",0,"B",257,1
"7871_01","Earth",1,"G/82/P","TRAPPIST-1e",18,0,0,0,0,0,0,"Alendy Stannondez",1,1,"7871",0,"G",82,1
"7872_01","Earth",1,"G/1267/P","TRAPPIST-1e",1,0,0,0,0,0,0,"Elancy Wardendez",0,1,"7872",0,"G",1267,1
"7872_02","Earth",0,"G/1267/P","TRAPPIST-1e",38,0,0,0,0,1714,0,"All Sweett",0,2,"7872",1714,"G",1267,1
"7872_03","Earth",0,"F/1633/P","TRAPPIST-1e",25,0,131,124,408,196,9,"Leony Wardendez",0,3,"7872",868,"F",1633,1
"7872_04","Earth",0,"G/1267/P","TRAPPIST-1e",6,0,0,0,0,0,0,"Salley Wardendez",0,4,"7872",0,"G",1267,1
"7872_05","Earth",1,"G/1267/P","TRAPPIST-1e",1,0,0,0,0,0,0,"Chesty Wardendez",1,5,"7872",0,"G",1267,1
"7872_06","Earth",0,"G/1267/P","PSO J318.5-22",7,0,0,0,0,0,0,"Herita Wardendez",1,6,"7872",0,"G",1267,1
"7873_01","Other",0,"F/1634/P","TRAPPIST-1e",24,0,569,156,0,12,0,"Eduana Carpentley",0,1,"7873",737,"F",1634,1
"7873_02","Earth",0,"F/1634/P","TRAPPIST-1e",19,0,0,721,0,25,1,"Monard Carpentley",1,2,"7873",747,"F",1634,1
"7875_01","Europa",1,"B/309/S","55 Cancri e",26,0,0,0,0,0,0,"Geonkaa Cattyried",1,1,"7875",0,"B",309,0
"7877_01","Earth",0,"G/1268/P","TRAPPIST-1e",49,0,0,1738,0,19,0,"Elicia Fultz",0,1,"7877",1757,"G",1268,1
"7878_01","Earth",0,"G/1269/P","TRAPPIST-1e",18,0,0,0,32,0,673,"Vane Nieldsond",0,1,"7878",705,"G",1269,1
"7879_01","Earth",0,"G/1270/P","TRAPPIST-1e",25,0,0,478,71,11,162,"Stancy Horthy",0,1,"7879",722,"G",1270,1
"7881_01","Earth",0,"F/1507/S","TRAPPIST-1e",46,0,248,0,0,4,0,"Rald Crosbornes",0,1,"7881",252,"F",1507,0
"7882_01","Earth",1,"G/1271/P","TRAPPIST-1e",33,0,0,0,0,0,0,"Gabrin Coxterez",0,1,"7882",0,"G",1271,1
"7882_02","Earth",0,"G/1271/P","TRAPPIST-1e",10,0,0,0,0,0,0,"Luise Coxterez",1,2,"7882",0,"G",1271,1
"7883_01","Earth",1,"G/1272/P","TRAPPIST-1e",38,0,0,0,0,0,0,"Kenny Deckley",1,1,"7883",0,"G",1272,1
"7884_01","Mars",0,"E/512/P","TRAPPIST-1e",23,0,1610,2,465,0,0,"Grioss Cone",0,1,"7884",2077,"E",512,1
"7885_01","Earth",1,"G/1273/P","TRAPPIST-1e",26,0,0,0,0,0,0,"Tancis Potters",1,1,"7885",0,"G",1273,1
"7886_01","Earth",0,"G/1274/P","TRAPPIST-1e",16,0,0,11,0,8,827,"Gracey Gaington",0,1,"7886",846,"G",1274,1
"7888_01","Earth",0,"E/518/S","TRAPPIST-1e",29,0,37,0,644,0,177,"Erie Woodwinez",1,1,"7888",858,"E",518,0
"7889_01","Europa",1,"C/256/P","PSO J318.5-22",35,0,0,0,0,0,0,"Halleth Gulcepusy",1,1,"7889",0,"C",256,1
"7890_01","Earth",0,"F/1508/S","TRAPPIST-1e",58,0,0,268,0,109,594,"Chrisa Reenez",0,1,"7890",971,"F",1508,0
"7890_02","Earth",1,"G/1273/S","55 Cancri e",17,0,0,0,0,0,0,"Edgary Reenez",1,2,"7890",0,"G",1273,0
"7890_03","Earth",1,"G/82/P","TRAPPIST-1e",16,0,0,0,0,0,0,"Sonnie Scottney",1,3,"7890",0,"G",82,1
"7891_01","Earth",1,"G/1274/S","55 Cancri e",2,0,0,0,0,0,0,"Guada Duffmaney",1,1,"7891",0,"G",1274,0
"7891_02","Earth",0,"F/82/P","TRAPPIST-1e",13,0,34,1,0,824,29,"Rosey Duffmaney",0,2,"7891",888,"F",82,1
"7892_01","Mars",0,"F/1636/P","TRAPPIST-1e",18,0,196,0,744,0,0,"Colax Mity",1,1,"7892",940,"F",1636,1
"7894_01","Earth",0,"E/519/S","55 Cancri e",29,0,46,68,589,88,0,"Jenne Jacostarks",1,1,"7894",791,"E",519,0
"7895_01","Earth",0,"F/1509/S","55 Cancri e",21,0,102,9,21,464,104,"Lynez Brooke",0,1,"7895",700,"F",1509,0
"7897_01","Europa",1,"C/295/S","55 Cancri e",43,0,0,0,0,0,0,"Altares Ancontaked",1,1,"7897",0,"C",295,0
"7899_01","Earth",1,"G/1275/S","TRAPPIST-1e",69,0,0,0,0,0,0,"Benry Hinesh",0,1,"7899",0,"G",1275,0
"7899_02","Earth",0,"G/1275/S","TRAPPIST-1e",40,0,0,0,14,785,10,"Randa Hinesh",0,2,"7899",809,"G",1275,0
"7899_03","Earth",1,"G/1275/S","TRAPPIST-1e",1,0,0,0,0,0,0,"Margio Boyers",1,3,"7899",0,"G",1275,0
"7901_01","Mars",1,"F/1512/S","TRAPPIST-1e",36,0,0,0,0,0,0,"Tive Curie",1,1,"7901",0,"F",1512,0
"7902_01","Earth",1,"G/1276/P","TRAPPIST-1e",60,0,0,0,0,0,0,"Dianie Villenson",0,1,"7902",0,"G",1276,1
"7902_02","Earth",1,"G/1276/P","PSO J318.5-22",17,0,0,0,0,0,0,"Margio Georgasey",1,2,"7902",0,"G",1276,1
"7902_03","Earth",1,"G/1276/P","TRAPPIST-1e",49,0,0,0,0,0,0,"Jodye Georgasey",0,3,"7902",0,"G",1276,1
"7902_04","Earth",0,"G/1276/P","TRAPPIST-1e",23,0,1,700,0,7,136,"Luison Villenson",0,4,"7902",844,"G",1276,1
"7903_01","Earth",0,"F/1638/P","TRAPPIST-1e",39,0,472,0,0,173,0,"Ricard Weberton",0,1,"7903",645,"F",1638,1
"7904_01","Earth",1,"G/82/P","TRAPPIST-1e",53,0,0,0,0,0,0,"Joelan Pughlinsons",1,1,"7904",0,"G",82,1
"7904_02","Earth",0,"G/1277/P","TRAPPIST-1e",26,0,485,8,3958,0,0,"Hilia Pughlinsons",1,2,"7904",4451,"G",1277,1
"7905_01","Europa",0,"C/296/S","TRAPPIST-1e",31,0,0,87,0,2263,224,"Zinor Axlentindy",0,1,"7905",2574,"C",296,0
"7905_02","Europa",1,"C/296/S","TRAPPIST-1e",48,0,0,0,0,0,0,"Menkibi Axlentindy",1,2,"7905",0,"C",296,0
"7905_03","Europa",0,"C/296/S","55 Cancri e",26,0,1432,1283,0,178,5034,"Meram Axlentindy",0,3,"7905",7927,"C",296,0
"7907_01","Mars",1,"F/1513/S","TRAPPIST-1e",25,0,0,0,0,0,0,"Erfros Nate",1,1,"7907",0,"F",1513,0
"7908_01","Europa",1,"B/310/S","55 Cancri e",25,0,0,0,0,0,0,"Alzirk Aneetle",1,1,"7908",0,"B",310,0
"7910_01","Earth",0,"F/1639/P","Other",30,0,4,637,0,0,3,"Fery Rushing",0,1,"7910",644,"F",1639,1
"7913_01","Earth",1,"G/1278/S","TRAPPIST-1e",27.5135649690624,0,0,0,0,0,0,"Almara Whitakers",1,1,"7913",0,"G",1278,0
"7914_01","Earth",1,"G/1278/P","TRAPPIST-1e",23,0,0,0,0,0,0,"Hilia Munozaley",0,1,"7914",0,"G",1278,1
"7914_02","Earth",0,"G/1278/P","TRAPPIST-1e",24,0,0,80,106,344,0,"Marynk Munozaley",0,2,"7914",530,"G",1278,1
"7914_03","Earth",0,"G/1278/P","TRAPPIST-1e",47,0,397,0,321,0,5,"Eriky Munozaley",1,3,"7914",723,"G",1278,1
"7916_01","Earth",1,"G/1279/P","TRAPPIST-1e",37,0,0,0,0,0,0,"Elson Mayods",0,1,"7916",0,"G",1279,1
"7918_01","Mars",1,"F/1640/P","TRAPPIST-1e",24,0,0,0,0,0,0,"Allift Flé",1,1,"7918",0,"F",1640,1
"7919_01","Earth",0,"G/1281/P","TRAPPIST-1e",21,0,90,0,817,0,0,"Cliney Hoodgers",0,1,"7919",907,"G",1281,1
"7920_01","Mars",1,"F/1515/S","TRAPPIST-1e",42,0,0,0,0,0,0,"Anamse Backe",1,1,"7920",0,"F",1515,0
"7922_01","Earth",0,"F/1517/S","TRAPPIST-1e",39,0,3030,79,0,0,0,"Lloyde Llobsoney",0,1,"7922",3109,"F",1517,0
"7924_01","Earth",0,"F/1642/P","TRAPPIST-1e",28,0,589,57,0,0,0,"Ninaha Mondalley",0,1,"7924",646,"F",1642,1
"7926_01","Earth",0,"E/514/P","TRAPPIST-1e",32,0,0,0,0,365,1216,"Kenda Paynard",0,1,"7926",1581,"E",514,1
"7929_01","Europa",0,"B/311/S","TRAPPIST-1e",31,0,0,910,58,1654,1217,"Mergak Dissper",0,1,"7929",3839,"B",311,0
"7930_01","Earth",1,"G/82/P","TRAPPIST-1e",13,0,0,0,0,0,0,"Joela Bardsey",1,1,"7930",0,"G",82,1
"7935_01","Earth",0,"F/1520/S","TRAPPIST-1e",41,0,84,0,6,811,2,"Ward Rodger",1,1,"7935",903,"F",1520,0
"7936_01","Earth",0,"F/1644/P","TRAPPIST-1e",21,0,7,0,622,0,0,"Gracey Morelly",0,1,"7936",629,"F",1644,1
"7936_02","Earth",0,"G/1284/P","TRAPPIST-1e",7.30335097001764,0,0,0,0,0,0,"Carley Morelly",0,2,"7936",0,"G",1284,1
"7936_03","Earth",0,"G/1284/P","TRAPPIST-1e",9,0,0,0,0,0,0,"Lindy Franey",1,3,"7936",0,"G",1284,1
"7937_01","Europa",0,"D/229/S","TRAPPIST-1e",36,0,0,9532,0,2326,461,"Misadr Skessid",0,1,"7937",12319,"D",229,0
"7937_02","Europa",1,"D/229/S","55 Cancri e",30,0,0,0,0,0,0,"Sarino Skessid",1,2,"7937",0,"D",229,0
"7939_01","Earth",0,"G/1281/S","TRAPPIST-1e",27,0,0,593,0,259,0,"Jodyn Foxter",0,1,"7939",852,"G",1281,0
"7940_01","Earth",0,"F/1521/S","TRAPPIST-1e",40,0,580,0,447,6,0,"Camiet Hinglendez",0,1,"7940",1033,"F",1521,0
"7941_01","Europa",0,"C/257/P","TRAPPIST-1e",41,0,0,116,10705,9181,10,"Alrakan Apedishaft",0,1,"7941",20012,"C",257,1
"7943_01","Europa",1,"B/258/P","55 Cancri e",16,0,0,0,0,0,0,"Meratz Spedlybood",1,1,"7943",0,"B",258,1
"7943_02","Europa",0,"B/258/P","PSO J318.5-22",36,1,2,6504,0,98,4,"Eleb Spedlybood",1,2,"7943",6608,"B",258,1
"7944_01","Europa",0,"D/230/S","TRAPPIST-1e",15,0,31,804,1,4732,2577,"Achira Reewerpic",0,1,"7944",8145,"D",230,0
"7944_02","Europa",1,"D/230/S","TRAPPIST-1e",39,0,0,0,0,0,0,"Alarkab Reewerpic",1,2,"7944",0,"D",230,0
"7945_01","Mars",1,"F/1522/S","TRAPPIST-1e",21,0,0,0,0,0,0,"Mitch Vloaf",1,1,"7945",0,"F",1522,0
"7946_01","Earth",0,"F/1645/P","PSO J318.5-22",24,0,0,0,604,0,91,"Elly Hooperez",1,1,"7946",695,"F",1645,1
"7947_01","Mars",0,"F/1646/P","TRAPPIST-1e",28,0,1811,1,57,0,0,"Guark Shbre",0,1,"7947",1869,"F",1646,1
"7949_01","Earth",1,"G/1283/S","TRAPPIST-1e",47,0,0,14,0,2330,0,"Armen Barkeretton",0,1,"7949",2344,"G",1283,0
"7950_01","Other",0,"G/1287/P","TRAPPIST-1e",55,0,0,1620,159,0,0,"Idace Ingston",0,1,"7950",1779,"G",1287,1
"7950_02","Earth",1,"G/1287/P","TRAPPIST-1e",17.5011682242991,0,0,0,0,0,0,NA,1,2,"7950",0,"G",1287,1
"7950_03","Earth",0,"E/516/P","55 Cancri e",22,0,10,0,624,0,85,"Done Ingston",1,3,"7950",719,"E",516,1
"7950_04","Earth",1,"G/1287/P","TRAPPIST-1e",26,0,0,0,0,0,0,"Elany Ingston",1,4,"7950",0,"G",1287,1
"7952_01","Mars",0,"F/1523/S","Other",62,0,100,0,38,1211,0,"Yots Sueke",0,1,"7952",1349,"F",1523,0
"7952_02","Mars",0,"E/524/S","TRAPPIST-1e",53,0,868,0,686,520,24,"Beris Sueke",0,2,"7952",2098,"E",524,0
"7954_01","Earth",0,"G/1284/S","55 Cancri e",29,0,30,0,0,0,780,"Juline Waltonson",0,1,"7954",810,"G",1284,0
"7955_01","Earth",0,"G/1288/P","TRAPPIST-1e",21,0,640,0,144,104,0,"Aude Jorden",0,1,"7955",888,"G",1288,1
"7957_01","Earth",1,"G/1285/S","PSO J318.5-22",18,0,0,0,0,0,0,"Vane Balderts",1,1,"7957",0,"G",1285,0
"7958_01","Mars",1,"E/525/S","TRAPPIST-1e",34,0,0,0,0,0,0,"Suls Frazo",1,1,"7958",0,"E",525,0
"7960_01","Earth",0,"F/1648/P","TRAPPIST-1e",19,0,1,7,0,689,0,"Heidie Quinnerettt",0,1,"7960",697,"F",1648,1
"7962_01","Earth",0,"G/1290/P","TRAPPIST-1e",14,0,0,360,0,25,1340,"Gwendy Dillines",0,1,"7962",1725,"G",1290,1
"7967_01","Earth",0,"G/1288/S","TRAPPIST-1e",21,0,691,0,0,0,15,"Doray Ricews",0,1,"7967",706,"G",1288,0
"7968_01","Mars",0,"D/232/S","TRAPPIST-1e",55,0,376,0,858,0,31,"Apsps Nutte",1,1,"7968",1265,"D",232,0
"7970_01","Europa",0,"C/258/P","55 Cancri e",18,0,0,3492,0,506,8,"Genif Wassird",1,1,"7970",4006,"C",258,1
"7972_01","Europa",1,"B/260/P","55 Cancri e",33,0,0,0,0,0,0,"Hadlam Cattyried",1,1,"7972",0,"B",260,1
"7972_02","Europa",0,"B/260/P","TRAPPIST-1e",35,0,0,246,25,42,3730,"Atinon Cattyried",0,2,"7972",4043,"B",260,1
"7973_01","Other",1,"C/297/S","TRAPPIST-1e",31,0,0,0,0,0,0,"Batan Drelcate",1,1,"7973",0,"C",297,0
"7974_01","Europa",0,"C/259/P","TRAPPIST-1e",27,0,0,2318,1127,2423,115,"Azim Geatenth",0,1,"7974",5983,"C",259,1
"7974_02","Europa",0,"C/259/P","TRAPPIST-1e",33.0182767624021,0,0,36,89,948,927,"Ionon Geatenth",0,2,"7974",2000,"C",259,1
"7976_01","Earth",1,"G/1289/S","PSO J318.5-22",13,0,0,0,0,0,0,"Leonyl Meltonway",1,1,"7976",0,"G",1289,0
"7981_01","Earth",0,"F/1652/P","TRAPPIST-1e",24,0,24,174,0,509,15,"Glorey Paulllegory",0,1,"7981",722,"F",1652,1
"7981_02","Earth",0,"G/1293/P","TRAPPIST-1e",22,0,31,0,1,25,757,"Shanie Paulllegory",0,2,"7981",814,"G",1293,1
"7982_01","Europa",1,"B/261/P","TRAPPIST-1e",32,0,0,0,0,0,0,NA,0,1,"7982",0,"B",261,1
"7982_02","Europa",1,"B/261/P","TRAPPIST-1e",18,0,0,0,0,0,0,"Alrair Bealvewd",1,2,"7982",0,"B",261,1
"7983_01","Europa",1,"G/82/P","TRAPPIST-1e",53,0,0,0,0,0,0,"Alderak Wassird",1,1,"7983",0,"G",82,1
"7984_01","Mars",0,"F/1653/P","TRAPPIST-1e",4,0,0,0,0,0,0,"Cran Birt",1,1,"7984",0,"F",1653,1
"7984_02","Mars",1,"F/1653/P","TRAPPIST-1e",24,0,0,0,0,0,0,"Murs Birt",1,2,"7984",0,"F",1653,1
"7984_03","Mars",0,"F/1653/P","TRAPPIST-1e",23,0,649,0,622,0,0,"Smal Birt",1,3,"7984",1271,"F",1653,1
"7984_04","Mars",0,"F/1653/P","TRAPPIST-1e",1,0,0,0,0,0,0,"Guakes Birt",1,4,"7984",0,"F",1653,1
"7985_01","Earth",0,"F/1654/P","TRAPPIST-1e",18,0,1969,0,310,0,0,"Davis Bulliamoses",1,1,"7985",2279,"F",1654,1
"7986_01","Mars",0,"F/1655/P","TRAPPIST-1e",21,0,838,45,455,0,0,"Weet Pimne",0,1,"7986",1338,"F",1655,1
"7987_01","Mars",0,"D/248/P","TRAPPIST-1e",40,0,3809,0,21,0,1,"Doulls Boyst",0,1,"7987",3831,"D",248,1
"7988_01","Europa",1,"B/313/S","TRAPPIST-1e",49,0,0,0,0,0,0,"Phoros Wirdley",1,1,"7988",0,"B",313,0
"7989_01","Earth",1,"G/1290/S","PSO J318.5-22",25,0,0,0,0,0,0,"Perryl Baketton",0,1,"7989",0,"G",1290,0
"7990_01","Earth",1,"G/1294/P","55 Cancri e",21,0,0,0,0,0,0,"Becca Dorsenry",1,1,"7990",0,"G",1294,1
"7993_01","Europa",1,"A/96/S","TRAPPIST-1e",40,0,0,0,0,0,0,"Alphact Frakepeed",1,1,"7993",0,"A",96,0
"7993_02","Europa",1,"A/96/S","55 Cancri e",47,1,0,0,0,0,0,"Dyonon Frakepeed",1,2,"7993",0,"A",96,0
"7994_01","Earth",0,"G/1295/P","PSO J318.5-22",25,0,153,0,0,388,0,"Ivanna Stanleyd",0,1,"7994",541,"G",1295,1
"7995_01","Europa",1,"G/82/P","TRAPPIST-1e",36,0,0,0,0,0,0,"Grum Stiviorad",1,1,"7995",0,"G",82,1
"7996_01","Earth",0,"F/1657/P","TRAPPIST-1e",39,0,17,334,708,17,366,"Tanley Kimons",0,1,"7996",1442,"F",1657,1
"7999_01","Europa",1,"B/262/P","55 Cancri e",26,0,0,0,0,0,0,"Arraiam Bealvewd",1,1,"7999",0,"B",262,1
"8000_01","Earth",0,"G/1292/S","TRAPPIST-1e",0,0,0,0,0,0,0,"Alfrey Bucklandez",1,1,"8000",0,"G",1292,0
"8000_02","Earth",1,"G/1292/S","TRAPPIST-1e",14,0,0,0,0,0,0,"Patsyn Bucklandez",1,2,"8000",0,"G",1292,0
"8003_01","Mars",0,"F/1659/P","TRAPPIST-1e",7,0,0,0,0,0,0,"Himass Tre",1,1,"8003",0,"F",1659,1
"8004_01","Mars",1,"F/1527/S","55 Cancri e",50,0,0,0,0,0,0,"Fowoos Gread",1,1,"8004",0,"F",1527,0
"8005_01","Earth",0,"F/1528/S","55 Cancri e",22,0,0,15,0,548,124,"Thel Olivasquez",0,1,"8005",687,"F",1528,0
"8005_02","Earth",1,"G/1293/S","PSO J318.5-22",17,0,0,0,0,0,0,"Sanney Olivasquez",1,2,"8005",0,"G",1293,0
"8005_03","Earth",0,"F/1528/S","TRAPPIST-1e",35,0,676,0,0,0,40,"Katen Olivasquez",0,3,"8005",716,"F",1528,0
"8006_01","Earth",0,"F/1529/S","TRAPPIST-1e",22,0,0,1145,0,0,371,"Lilace Morrencis",0,1,"8006",1516,"F",1529,0
"8007_01","Earth",0,"G/1296/P","TRAPPIST-1e",26,0,0,0,1,886,0,"Stace Gilleyons",0,1,"8007",887,"G",1296,1
"8007_02","Earth",0,"E/517/P","PSO J318.5-22",24,0,0,0,92,1492,0,"Marine Gilleyons",1,2,"8007",1584,"E",517,1
"8010_01","Europa",0,"C/300/S","TRAPPIST-1e",59,0,0,2593,0,98,0,NA,1,1,"8010",2691,"C",300,0
"8012_01","Mars",1,"F/1531/S","TRAPPIST-1e",24,0,0,0,0,0,0,"Camonk Bache",1,1,"8012",0,"F",1531,0
"8012_02","Mars",0,"E/530/S","TRAPPIST-1e",17,0,0,0,0,0,0,"Cowhex Bache",0,2,"8012",0,"E",530,0
"8012_03","Mars",1,"F/1531/S","TRAPPIST-1e",28,0,0,0,0,0,0,"Mesh Bache",1,3,"8012",0,"F",1531,0
"8014_01","Earth",1,"G/1294/S","TRAPPIST-1e",38,0,0,0,0,0,0,"Letty Brightez",1,1,"8014",0,"G",1294,0
"8015_01","Europa",1,"B/315/S","TRAPPIST-1e",2,0,0,0,0,0,0,"Kitauon Pulgaly",1,1,"8015",0,"B",315,0
"8015_02","Europa",0,"B/315/S","TRAPPIST-1e",36,0,0,244,0,5432,2302,"Duhrkab Fansty",0,2,"8015",7978,"B",315,0
"8015_03","Europa",1,"B/315/S","55 Cancri e",32,0,0,0,0,0,0,"Achbah Fansty",1,3,"8015",0,"B",315,0
"8016_01","Earth",0,"E/531/S","TRAPPIST-1e",15,0,0,10,0,595,381,"Clard Edwartizman",0,1,"8016",986,"E",531,0
"8018_01","Earth",0,"F/1532/S","TRAPPIST-1e",54,0,0,0,5,1268,26,"Juane Popelazquez",0,1,"8018",1299,"F",1532,0
"8019_01","Mars",1,"F/1660/P","TRAPPIST-1e",18,0,0,0,0,0,0,"Casps Anpie",1,1,"8019",0,"F",1660,1
"8020_01","Earth",0,"F/1661/P","TRAPPIST-1e",22,0,668,79,0,0,1,"Ianya Callowery",0,1,"8020",748,"F",1661,1
"8021_01","Earth",1,"G/1298/P","TRAPPIST-1e",23,0,0,0,0,0,0,"Oraine Blandez",0,1,"8021",0,"G",1298,1
"8023_01","Europa",0,"D/249/P","TRAPPIST-1e",14,0,0,4545,271,199,1377,"Cella Mallisly",1,1,"8023",6392,"D",249,1
"8023_02","Europa",1,"D/249/P","TRAPPIST-1e",26,0,0,0,0,0,0,"Auvara Mallisly",1,2,"8023",0,"D",249,1
"8024_01","Earth",0,"F/1533/S","TRAPPIST-1e",73,0,16,0,722,2,89,"Tancis Bushallert",0,1,"8024",829,"F",1533,0
"8025_01","Europa",0,"B/263/P","TRAPPIST-1e",29,0,0,0,0,0,0,"Tauria Stiviorad",1,1,"8025",0,"B",263,1
"8026_01","Mars",1,"F/1534/S","TRAPPIST-1e",29,0,0,0,0,0,0,"Losp Ruité",1,1,"8026",0,"F",1534,0
"8027_01","Earth",0,"G/1297/S","TRAPPIST-1e",12,0,0,0,0,0,0,"Garlie Kirks",0,1,"8027",0,"G",1297,0
"8027_02","Earth",0,"F/1535/S","55 Cancri e",27,0,31,225,331,0,14,"Wally Logannon",0,2,"8027",601,"F",1535,0
"8029_01","Earth",0,"G/1298/S","TRAPPIST-1e",31,0,779,0,3,57,0,"Coracy Gainebergan",0,1,"8029",839,"G",1298,0
"8030_01","Earth",1,"G/1299/S","PSO J318.5-22",26,0,0,0,0,0,0,"Weslie Carrishley",0,1,"8030",0,"G",1299,0
"8031_01","Europa",1,"D/250/P","55 Cancri e",35,0,0,0,0,0,0,"Alheneb Emoted",1,1,"8031",0,"D",250,1
"8032_01","Europa",1,"A/85/P","TRAPPIST-1e",25,0,0,0,0,0,0,"Atonib Couresteer",1,1,"8032",0,"A",85,1
"8032_02","Europa",1,"A/85/P","Other",40,0,0,0,0,0,0,"Alasym Couresteer",1,2,"8032",0,"A",85,1
"8034_01","Mars",1,"E/532/S","TRAPPIST-1e",18,0,0,0,0,0,0,"Krus Bost",0,1,"8034",0,"E",532,0
"8034_02","Mars",0,"E/532/S","Other",52,0,1222,2,74,0,0,"Almone Bost",0,2,"8034",1298,"E",532,0
"8035_01","Mars",1,"F/1536/S","TRAPPIST-1e",35,0,0,0,0,0,0,"Walmon Staf",1,1,"8035",0,"F",1536,0
"8036_01","Earth",0,"F/1537/S","TRAPPIST-1e",51,0,172,350,0,16,1005,"Therie Maldon",0,1,"8036",1543,"F",1537,0
"8036_02","Earth",0,"F/1537/S","TRAPPIST-1e",35,0,0,0,62,0,891,"Brene Maldon",0,2,"8036",953,"F",1537,0
"8037_01","Earth",0,"F/1538/S","TRAPPIST-1e",14,0,0,476,249,177,0,"Danie Harley",0,1,"8037",902,"F",1538,0
"8038_01","Europa",1,"C/301/S","55 Cancri e",33.0182767624021,0,0,0,0,0,0,"Alsha Gocent",1,1,"8038",0,"C",301,0
"8038_02","Europa",1,"C/301/S","55 Cancri e",26,0,0,0,0,0,0,"Asellab Gocent",1,2,"8038",0,"C",301,0
"8042_01","Other",1,"G/1299/P","55 Cancri e",21,0,0,0,0,0,0,"Mathy Shephendry",0,1,"8042",0,"G",1299,1
"8043_01","Europa",0,"A/97/S","55 Cancri e",45,0,5,17901,0,79,281,"Hadalm Oppont",1,1,"8043",18266,"A",97,0
"8043_02","Europa",0,"A/97/S","TRAPPIST-1e",29,0,0,1408,0,408,1,"Aldun Fanseld",1,2,"8043",1817,"A",97,0
"8043_03","Europa",0,"A/97/S","TRAPPIST-1e",39,1,1,392,64,148,1367,"Alcorix Fanseld",1,3,"8043",1972,"A",97,0
"8043_04","Europa",1,"A/97/S","55 Cancri e",37,0,0,0,0,0,0,"Sinon Fanseld",1,4,"8043",0,"A",97,0
"8046_01","Earth",1,"G/1300/P","PSO J318.5-22",22,0,0,0,0,0,0,"Pennie Haynard",1,1,"8046",0,"G",1300,1
"8049_01","Earth",0,"G/1301/P","TRAPPIST-1e",22,0,6,21,0,782,0,"Bonya Workmans",0,1,"8049",809,"G",1301,1
"8050_01","Earth",0,"G/1300/S","PSO J318.5-22",30,0,0,34,143,275,0,"Annya Frazie",0,1,"8050",452,"G",1300,0
"8050_02","Earth",1,"G/82/P","TRAPPIST-1e",1,0,0,0,0,0,0,"Ivanne Frazie",1,2,"8050",0,"G",82,1
"8050_03","Earth",1,"G/1300/S","PSO J318.5-22",0,0,0,0,0,0,0,"Netty Frazie",1,3,"8050",0,"G",1300,0
"8052_01","Earth",0,"G/1302/S","TRAPPIST-1e",9,0,0,0,0,0,0,"Duana Serry",0,1,"8052",0,"G",1302,0
"8052_02","Earth",0,"G/1302/S","PSO J318.5-22",18,0,0,0,0,1,335,"Perryl Serry",0,2,"8052",336,"G",1302,0
"8053_01","Mars",0,"F/1663/P","TRAPPIST-1e",29,0,1544,1,206,0,0,"Spix Burie",0,1,"8053",1751,"F",1663,1
"8054_01","Mars",0,"F/1540/S","55 Cancri e",52,0,0,0,262,1425,571,"Hex Reste",0,1,"8054",2258,"F",1540,0
"8055_01","Earth",0,"E/533/S","TRAPPIST-1e",27,0,0,0,846,59,0,"Joeula Baxterson",0,1,"8055",905,"E",533,0
"8056_01","Europa",0,"C/262/P","TRAPPIST-1e",54,0,0,793,0,87,1567,"Ionium Ausivetpul",0,1,"8056",2447,"C",262,1
"8056_02","Europa",0,"C/262/P","TRAPPIST-1e",28,0,40,9012,0,111,551,"Marrai Ausivetpul",1,2,"8056",9714,"C",262,1
"8057_01","Europa",1,"B/267/P","TRAPPIST-1e",65,0,0,0,0,0,0,"Wimplas Sersocatic",1,1,"8057",0,"B",267,1
"8057_02","Europa",1,"B/267/P","55 Cancri e",26,0,0,0,0,0,0,"Algor Sersocatic",1,2,"8057",0,"B",267,1
"8058_01","Earth",0,"F/1664/P","TRAPPIST-1e",29,0,12,2,0,432,1548,"Ronard Hayertez",0,1,"8058",1994,"F",1664,1
